Repeater ID,Callsign,City,State,Country,Frequency,Color Code,Offset,Assigned,TimeSlot,Trustee,MapInfo,Map,IPSC
202100,SV1U,Athens,Attica,Greece,43900000,1,7600,Master,,SV1NZP,,0,
202101,SW1F,Moschato  Athens,Attica,Greece,43881250,1,7600,,TS1 TS2,SV1EDZ,,0,DMRplus
202102,SV1I,Penteli,Pennsylvania,Greece,43932500,1,7600,,TS1 TS2,SZ1GRC,,0,DMRplus
202103,SV1M,KM17VW  Athen,Attiki,Greece,43917500,1,7600,,TS1 TS2,SZ1GRC,,0,DMRplus
202104,SW1G,Mt Kitheronas,Attiki,Greece,43883750,1,7600,,TS1 TS2,SV1EDZ,,0,DMRplus
202105,SW1J,Kitheronas Mt,,Greece,43863750,1,7600,,TS1 TS2,SV1EDZ,,0,DMRplus
202106,SW1H,ATHENS,Attiki,Greece,43871250,1,7600,,TS1 TS2,SV1EDZ,,0,DMRplus
202113,SW1N,Mt Parnitha,Attiki,Greece,43930000,1,7600,,TS1 TS2,SV1IW,,0,BM
202173,SZ1SV,Athens,,Greece,43862500,1,7600,,TS1 TS2,SV1IW,,0,DMRplus
202201,SW2D,Thessaloniki,Kentriki Makedonia,Greece,43905000,1,7600,,TS1 TS2,SV2BNL,,0,BM
202202,SV2K,Hortiatis mt,Dytiki Makedonia,Greece,43883750,1,7600,,TS1 TS2,SV1EDZ,,0,DMRplus
202203,SW2E,Polygyros,Kentriki Makedonia,Greece,43925000,1,7600,,TS1 TS2,SV2BNL,,0,BM
202204,SW2A,Northest Greece,,Greece,43863750,1,7600,,TS1 TS2,SV2BXZ,,0,DMRplus
202205,SW2F,Thesaloniki city,cnty,Greece,43838750,1,7600,,TS1 TS2,SV1EDZ,,0,DMRplus
202207,SV7M,Serres,cnty,Greece,43922500,1,7600,,TS1 TS2,SV2BNL,,0,BM
202208,SW2C,Katerini,,Greece,43935000,1,7600,,,SV2BNL,,0,
202209,SW2I,Aristotelis,,Greece,43915000,1,7600,,,SV2BNL,,0,
202210,SW2G,Metaxas,,Greece,43893750,1,7600,,TS1 TS2,SV2BXZ,,0,DMRplus
202214,SW2G,Metaxas,Dytiki Makedonia,Greece,43893750,1,7600,,TS1 TS2,SV2BXZ,,0,DMRplus
202401,SV4O,Mnt Pilio,Thessalia,Greece,43868750,1,7600,,TS1 TS2,SV4LAD,,0,DMRplus
202402,SV4R,Profitis Ilias,Thessalia,Greece,43897500,1,7600,,TS1 TS2,SV4QXF,,0,BM
202404,SV4P,Mt Pilio,Thessalia,Greece,43866250,1,7600,,TS1 TS2,SV1EDZ,,0,DMRplus
202499,SZ4TRI,TRIKALA,Thessalia,Greece,43860000,1,7600,,TS1 TS2,SV4QXF,,0,DMRplus
202601,SV6G,Ioannina,Ipeiros,Greece,43875000,1,7600,,TS1 TS2,SV6DBG,,0,DMRplus
202602,SV6K,MANOLIASAIOANNINA,Ipeiros,Greece,43870000,1,7600,,TS1 TS2,SV6DBG,,0,DMRplus
202604,SV6J,Pr Ilias Manoliasa,Ipeiros,Greece,43870000,1,7600,,TS1 TS2,SV6DBG,,0,BM
202701,SV7L,KOMOTINI,Anatoliki Makedonia kai Thraki,Greece,43860000,1,7600,,,SV7JWS,,0,
202704,SV7N,Xanthi,Anatoliki Makedonia kai Thraki,Greece,43907500,1,7600,,TS1 TS2,SV2BNL,,0,BM
202801,SW8N,NAXOS ISLAND,Other Greek Islands,Greece,43925000,1,7600,,TS1 TS2,SV1EDZ,,0,DMRplus
202901,SV9J,IERAPETRA,Kriti,Greece,43868750,1,7600,,TS1 TS2,SV1EDZ,,0,DMRplus
202902,SV9L,Rethymno,Kriti,Greece,43940000,1,7600,,TS1 TS2,SV9KNA,,0,DMRplus
204101,PI1AMS,Amsterdam,,Netherlands,43805000,1,7600,Peer,TS1 TS2,PA3PM,,0,BM
204103,PI1WFR,Obdam,NoordHolland,Netherlands,43801250,1,7600,,TS1 TS2,PE1BMM,,0,BM
204111,PI1ASD,Amsterdam,NoordHolland,Netherlands,43800000,15,4872,,,PD7S,,0,
204201,PI1DHG,Den Haag,ZuidHolland,Netherlands,43820000,1,7600,,TS1 TS2,PA3FRH,,0,DMRplus
204202,PI1HGD,Den Haag,ZuidHolland,Netherlands,43825000,1,7600,,TS1 TS2,PA3FRH,,0,DMRplus
204204,PI1DFT,Delft,ZuidHolland,Netherlands,43837500,1,7600,,TS1 TS2,PD4TH,,0,BM
204205,PI1VBG,Den Haag,ZuidHolland,Netherlands,43802500,1,7600,,,PD4DFT,,0,
204210,PI1VLD,VLAARDINGEN,ZuidHolland,Netherlands,43882150,1,7600,,,PA0ISK,,0,
204221,PI1DOR,Dordrecht,ZuidHolland,Netherlands,43808750,2,7600,,TS1 TS2,PA1ER,,0,DMRplus
204300,PI1UTR,Ijsselstein,Utrecht,Netherlands,43835000,1,7600,Master,TS1 TS2,PE1RJV,,0,BM
204311,PI1AMF,Amersfoort,,Netherlands,43817500,1,7600,Peer,TS1 TS2,PA1GF,,0,BM
204342,PI1SPA,Spakenburg,Utrecht,Netherlands,43830000,1,7600,,TS1 TS2,PD0RAF,,0,BM
204400,PI1HRL,Heerlen,,Netherlands,43826250,2,7600,Peer,TS1 TS2,PD4RS,,0,BM
204401,PI1ZLD,Zierikzee,Zeeland,Netherlands,43840000,2,7600,Peer,TS1 TS2,PA9KM,,0,BM
204402,PI1ZLB,Maastricht,,Netherlands,43815000,3,7600,Peer,TS1 TS2,PD3R,,0,BM
204403,PI1NLB,Gennep,Limburg,Netherlands,43802500,1,7600,,TS1 TS2,PA3ETC,,0,BM
204410,PI3VLI,Vlissingen,Zeeland,Netherlands,14566250,1,0600,,TS1 TS2,PE1IAD,,0,
204505,PI1EHN,Eindhoven,NoordBrabant,Netherlands,43825000,1,7600,,TS1 TS2,PE1DGW,,0,BM
204510,PI1HWB,BREDA,NoordBrabant,Netherlands,43032500,1,1600,,TS1 TS2,PA0HWB,,0,BM
204515,PI1EHV,Eindhoven,NoordBrabant,Netherlands,14487500,1,0000,,,PE1DGW,,0,
204568,PI2EHV,Eindhoven,NoordBrabant,Netherlands,43010000,1,1600,,,PE1RXQ,,0,None
204599,PI1KAR,Bladel,NoordBrabant,Netherlands,14492500,1,0000,,,PI4KAR,,0,
204600,PI1APD,Apeldoorn,,Netherlands,43838750,1,7600,Peer,TS1 TS2,PE1RJV,,0,BM
204602,PI1ANH,Oosterbeek,Gelderland,Netherlands,43806250,1,7600,,TS1 TS2,PA1PAS,,0,BM
204603,PI1RKW,Radio Kootwijk,Gelderland,Netherlands,43095000,1,0000,,,PE2CVF,,0,None
204612,PD0JAC,Arnhem,Gelderland,Netherlands,43006250,1,7600,,,PD0JAC,,0,NA
204650,PI1NYM,Nijmegen,Gelderland,Netherlands,43805000,2,7600,,TS1 TS2,PA1OKZ,,0,BM
204660,PI1GRB,Groesbeek,Gelderland,Netherlands,14571250,2,0600,,TS1 TS2,PE2GER,,0,BM
204666,PI1GRL,Groenlo,Gelderland,Netherlands,43832500,1,7600,,TS1 TS2,PC2KY,,0,BM
204701,PI1ADF,Almere,Flevoland,Netherlands,43836250,2,7600,,TS1 TS2,PD8R,,0,BM
204710,PI1ZWL,Zwolle,Overijssel,Netherlands,43816250,0,7600,,TS1 TS2,PD0ZWL,,0,BM
204711,PI1TWE,Hengelo,Overijssel,Netherlands,43827500,1,7600,,TS1 TS2,PE1SCX,,0,BM
204720,PI1NIJ,Nijverdal,,Netherlands,43803750,1,7600,,TS1 TS2,PI1NIJ,,0,BM
204721,PI1BN,Almelo,cnty,Netherlands,43803750,1,7600,,TS1 TS2,PD9BN,,0,BM
204778,PI1KPH,Zwolle,Overijssel,Netherlands,43815000,4,7600,,TS1 TS2,PA4DEN,,0,BM
204800,PI1NOG,Delfzijl,,Netherlands,43815000,1,7600,Master,TS1 TS2,PA3GAZ,,0,DMRplus
204801,PI1DRA,Drachten,,Netherlands,43800000,1,7600,Peer,TS1 TS2,PD0SDO,,0,BM
204844,PI1FRL,Burgwerd,Friesland,Netherlands,43836250,1,7600,,TS1 TS2,PA3GFY,,0,BM
206001,ON0CK,Kortrijk,WestVlaanderen,Belgium,43916250,1,7600,,TS1 TS2,ON4TOP,,0,BM
206002,ON0SEA,KnokkeHeist,WestVlaanderen,Belgium,43893750,1,7600,,TS1 TS2,ON4UK,,0,BM
206003,ON0VRN,Veurne,WestVlaanderen,Belgium,43921250,1,7600,,TS1 TS2,ON8SD,,0,BM
206004,ON0MSD,Moorslede,WestVlaanderen,Belgium,43918750,1,7600,,TS1 TS2,ON4AIM,,0,BM
206006,ON4TOP,Bavikhove,WestVlaanderen,Belgium,43807500,1,7600,,,ON4TOP,,0,Hytera
206007,ON0DXK,Kortrijk,WestVlaanderen,Belgium,43900000,1,7600,,,ON4TOP,,0,Hytera
206008,ON0AIM,Oostende,WestVlaanderen,Belgium,43956250,1,7600,,,ON4AIM,,0,Hytera
206010,ON0OST,Oostende,WestVlaanderen,Belgium,43941250,1,7600,Peer,TS1 TS2,ON4AIM,,0,BM
206012,ON0WV,Brugge,WestVlaanderen,Belgium,43958750,1,7600,Peer,TS1 TS2,ON3DHC,,0,BM
206101,ON0GRC,Gent,OostVlaanderen,Belgium,43908750,1,7600,Peer,TS1 TS2,ON4AKH,,0,BM
206102,ON0DEN,Dendermonde,OostVlaanderen,Belgium,43903750,1,7600,Peer,TS1 TS2,ON1DGR,,0,BM
206103,ON0SNW,SintNiklaas,OostVlaanderen,Belgium,43940000,1,7600,,TS1 TS2,ON3GPS,,0,DMRplus
206104,ON0LED,LEDE,OostVlaanderen,Belgium,43873750,1,7600,,TS1 TS2,ON1DGR,,0,BM
206105,ON0APS,Appels,OostVlaanderen,Belgium,43836250,1,7600,,TS1 TS2,ON1DGR,,0,BM
206106,ON0HAM,Hamme,OostVlaanderen,Belgium,43833750,1,7600,,TS1 TS2,ON1DGR,,0,DMRplus
206107,ON0ODR,Oudenaarde,OostVlaanderen,Belgium,43881250,1,7600,,TS1 TS2,ON5OB,,0,BM
206200,ON0DP,Boom,Antwerp,Belgium,43946250,1,7600,Master,TS1 TS2,ON7DS,,0,BM
206202,ON0KB,Bornem,Antwerp,Belgium,43892500,1,7600,,TS1 TS2,ON1DGR,,0,BM
206203,ON0CF,Zoersel,Antwerp,Belgium,43902500,1,7600,,TS1 TS2,ON8CF,,0,DMRplus
206210,ON0AND,Antwerp,Antwerp,Belgium,43898750,1,7600,Master,TS1 TS2,ON7FQ,,0,DMRplus
206300,ON0ESB,Essenbeek,Vlaams Brabant,Belgium,43897500,1,7600,Master,TS1 TS2,ON1DGR,,0,BM
206301,ON0DIL,Dilbeek,Vlaams Brabant,Belgium,43926250,1,7600,Peer,TS1 TS2,ON1DGR,,0,BM
206302,ON0NWR,Nieuwrode,Vlaams Brabant,Belgium,43888750,1,7600,,TS1 TS2,ON9CJX,,0,DMRplus
206303,ON0EPN,Lummen,Vlaams Brabant,Belgium,43938750,1,7600,,TS1 TS2,ON4VRT,,0,DMRplus
206304,ON0AAR,Aarschot,Vlaams Brabant,Belgium,43825000,1,7600,,TS1 TS2,ON6OO,,0,BM
206305,ON0ZK,Averbode,Vlaams Brabant,Belgium,43920000,1,7600,,,ON7WP,,0,
206310,ON0GAL,Galmaarden,Vlaams Brabant,Belgium,43883750,1,7600,Master,TS1 TS2,ON1DGR,,0,BM
206401,ON4BAF,SintTruiden,Limburg,Belgium,43900000,1,7600,,TS1 TS2,ON5ARE,,0,BM
206402,ON0MLB,Genk,Limburg,Belgium,43896250,1,7600,,TS1 TS2,ON3MID,,0,BM
206403,ON2HB,LeopoldsburgHeppen,Limburg,Belgium,43950000,1,7600,,,ON7FQ,,0,None
206404,ON0BAF,SintTruiden,Limburg,Belgium,14558750,1,0600,,TS1 TS2,ON5ARE,,0,BM
206405,ON0LN,Gruitrode,Limburg,Belgium,43918750,1,7600,,TS1 TS2,ON6ZG,,0,DMRplus
206406,ON0DST,Meldert,Limburg,Belgium,43945000,1,7700,,,ON8TOM,,0,
206407,ON0DST,MeldertLummen,Limburg,Belgium,43945000,1,7600,,,ON8TOM,,0,
206410,ON0BAF,SintTruiden,Limburg,Belgium,43906250,1,7600,,TS1 TS2,ON5ARE,,0,BM
206501,ON0HOP,VloesbergFlobecq,Wal Brabant,Belgium,43891250,1,7600,,TS1 TS2,ON1DGR,,0,BM
206503,ON0NIV,Nivelles Repeater,Wal Brabant,Belgium,43913750,2,7600,,TS1 TS2,ON4WX,,0,BM
206601,ON0MON,Rouveroy,Hainaut,Belgium,43920000,2,7600,,,ON8CB,,0,None
206602,ON0LLV,La Hestre,Hainaut,Belgium,43887500,2,7600,,,ON7FI,,0,None
206603,ON0RAM,Dottignies,Hainaut,Belgium,43878750,2,7600,,,ON5VLG,,0,
206604,ON0CPS,CHARLEROI,Hainaut,Belgium,43911250,2,7600,,,ON7FI,,0,
206605,ON0SAM,Faytlezmanage,Hainaut,Belgium,43823750,2,7600,,TS1 TS2,ON8SV,,0,BM
206606,ON0PLL,Le Roeulx,Hainaut,Belgium,43943750,2,7600,,,ON7FI,,0,
206700,ON0NR,Wepion,Namur,Belgium,43953750,2,7600,Peer,TS1 TS2,ON4PB,,0,BM
206701,ON0GBX,Sauveniere,Namur,Belgium,43821250,2,7600,,TS1 TS2,ON8HH,,0,BM
206702,ON0GBX,Sauveniere,Namur,Belgium,43821250,2,7600,,TS1 TS2,ON8HH,,0,DMRplus
206800,ON0LGE,Retinne,,Belgium,43893750,2,7600,Peer,TS1 TS2,ON5VDK,,0,BM
206801,ON0LRG,Clavier BoisetBor,Liege,Belgium,43916250,2,7600,Peer,TS1 TS2,ON4LRG,,0,BM
206802,ON0TB,SignalBotrange,Liege,Belgium,43901250,1,7600,,,ON6GPS,,0,Hytera
206803,ON0BE,Lierneux,Liege,Belgium,43931250,2,7600,,,ON7BE,,0,BrandMeister
206804,ON0LG,Seraing,Liege,Belgium,43947500,1,7600,,TS1 TS2,ON6DP,,0,DMRplus
206901,ON0BXL,Brussels,Brussels,Belgium,43933750,2,7600,Peer,TS1 TS2,ON7PC,,0,BM
206902,ON0PRX,Brussel,Brussels,Belgium,43841250,1,7600,,TS1 TS2,ON1DGR,,0,BM
206903,ON0CEE,Atomium,Bruxelles,Belgium,43843750,1,7600,,,ON3SYZ,,0,BrandMeister
208000,F1ZEI,Les Lilas,,France,43017500,1,9400,Master,TS1 TS2,F1TDI,,0,DMRplus
208002,F1ZPL,Paris 10e,IledeFrance,France,43026250,1,9400,,TS1 TS2,F1SHS,,0,DMRplus
208003,F5ZDO,FontenayTresigny,IledeFrance,France,43035000,1,9400,,TS1 TS2,F4GQK,,0,BM
208004,F1ZDW,FontenayTresigny,IledeFrance,France,43100000,1,7600,,TS1 TS2,F4GQK,,0,DMRplus
208005,F5ZJV,PARIS,IledeFrance,France,43040000,3,9400,,TS1 TS2,F8FJH,,0,DMRplus
208006,F5ZIW,BURES SUR YVETTE,ledeFrance,France,43020000,1,9400,,,F6CNB,,0,None
208007,F1ZGI,Rueil Malmaison,IledeFrance,France,43057500,7,9400,,TS1 TS2,F1TUV,,0,BM
208008,F1ZGO,Meudon,IledeFrance,France,43005000,1,9400,,TS1 TS2,F1TDI,,0,DMRF
208010,F1ZWD,Paris,IledeFrance,France,43015000,1,9400,,TS1 TS2,F1HBG,,0,DMRplus
208011,F1ZLK,Rueil Malmaison,ledeFrance,France,43937500,1,5000,,TS1 TS2,F1PTL,,0,BM
208013,F1ZMJ,SAINTOUENLAUMONE,ledeFrance,France,43830000,5,0000,,TS1 TS2,F4FPR,,0,DMRplus
208020,F1ZJU,Rebais,ledeFrance,France,43056250,1,9400,,TS1 TS2,F1SGO,,0,BM
208024,F5ZNN,Montmogis,ledeFrance,France,43996250,1,9400,,TS1 TS2,F6ICX,,0,DMRplus
208025,F1ZPQ,Parvis de la Defense,IledeFrance,France,43023750,1,9400,,TS1 TS2,F1SHS,,0,DMRplus
208050,TK1ZBG,Cervione,,Korsika,43951250,1,9400,,TS1 TS2,TK1LG,,0,BM
208051,F1SCA,SaintQuentin en Yve,IledeFrance,France,43003750,1,9400,,TS1 TS2,F1SCA,,0,DMRplus
208055,F1ZNK,Fontenay Tresigny,IledeFrance,France,43022500,1,9400,,,F1SHS,,0,Motorola
208072,F1ZJC,COLOMBES,ledeFrance,France,43037500,1,9400,,,F1NWD,,0,
208075,F1ZTC,Paris,,France,14577500,1,0600,,TS1 TS2,F1HBG,,0,BM
208077,F1ZHK,NANGIS,ledeFrance,France,14576250,1,0600,,TS1 TS2,F4DFJ,,0,BM
208080,F5ZDR,Linas,,France,43020000,1,9400,,TS1 TS2,F4CQA,,0,DMRplus
208088,F1ZUS,Les Lilas,ledeFrance,France,43010000,1,9400,,TS1 TS2,F1TDI,,0,None
208091,F5ZIP,La Villedubois,IledeFrance,France,43001250,1,9400,,TS1 TS2,F6MPN,,0,DMRplus
208092,F1ZOI,Puteaux,IledeFrance,France,43028750,1,9400,,TS1 TS2,F1SHS,,0,DMRplus
208095,F1ZLJ,Taverny,ledeFrance,France,43021250,1,9400,,,F4GLJ,,0,DMRplus
208099,F1ZHW,Montfermeil,ledeFrance,France,43053750,7,9400,,TS1 TS2,F1TUV,,0,BM
208101,F1ZLL,2205 route de BRAS,ProvenceAlpesCte dAzur,France,43056250,1,9400,,TS1 TS2,F1SER,,0,BM
208102,F1ZDF,Briancon 05,ProvenceAlpesCte d,France,43935000,1,7600,,TS1 TS2,F4EGG,,0,DMRplus
208103,F1ZYI,LeGalibier,ProvenceAlpesCte d,France,43950000,1,7600,,TS1 TS2,F4EGG,,0,DMRplus
208104,F1ZYH,Gap 05,ProvenceAlpesCte d,France,43935000,1,7600,,TS1 TS2,F4EGG,,0,DMRplus
208105,F1ZDH,Forcalquier,ProvenceAlpesCte d,France,43935000,1,7600,,TS1 TS2,F4EGG,,0,DMRplus
208106,F5ZKP,Nice,ProvenceAlpesCte dAzur,France,43956250,1,7600,,,F6HBI,,0,BrandMeister
208107,F5ZQH,Pic de Bertagne,ProvenceAlpesCte dAzur,France,43023750,1,9400,,TS1 TS2,F5LKW,,0,DMRplus
208108,F5ZJQ,Aubagne 13,ProvenceAlpesCte dAzur,France,43935000,1,7600,,TS1 TS2,F5LKW,,0,DMRplus
208109,F5ZKQ,LA CADIERE D AZUR,ProvenceAlpesCte dAzur,France,43956250,1,9400,,,F5LKW,,0,
208111,F1ZNM,Gardanne,ProvenceAlpesCte dAzur,France,43982500,7,9400,,TS1 TS2,F1BSL,,0,BM
208157,F1ZAS,St Saturnin Avignon,ProvenceAlpesCte dAzur,France,43965000,1,9400,,TS1 TS2,F1VN,,0,DMRplus
208167,F1ZNL,ST REMY DE PROVENCE,ProvenceAlpesCte dAzur,France,43016250,7,9400,,TS1 TS2,F4CNZ,,0,BM
208180,F5ZOL,La chapelle ST Croix,ProvenceAlpesCte dAzur,France,14560000,1,0600,,,F2VI,,0,
208183,F5ZLN,48 Place des Amandie,ProvenceAlpesCte dAzur,France,43945000,1,9400,,TS1 TS2,F2VI,,0,BM
208184,F5ZLQ,Places des Amandiers,ProvenceAlpesCte dAzur,France,43942500,1,9400,,,F2VI,,0,BrandMeister
208185,F1ZLG,Les arcs sur argens,ProvenceAlpesCte dAzur,France,43951250,1,9400,,TS1 TS2,F4EBM,,0,DMRplus
208187,F1ZLT,SEPTEMES LES VALLONS,ProvenceAlpesCte dAzur,France,43940000,7,9400,,TS1 TS2,F4CNZ,,0,BM
208197,F1ZNX,ROQUEVAIRE,ProvenceAlpesCte dAzur,France,43021250,7,9400,,TS1 TS2,F4CNZ,,0,BM
208200,TK5ZBQ,CotiChjavari,,Korsika,43005000,1,9400,,,TK1BI,,0,
208201,F1ZIC,Combe belle et cote,RhneAlpes,France,43003750,1,9400,,TS1 TS2,F4AII,,0,DMRplus
208202,F1ZJI,Villard st christoph,RhneAlpes,France,43006250,1,9400,,TS1 TS2,F4AII,,0,DMRplus
208203,F1ZJJ,ST JEAN DE MOIRANS,RhoneAlpes,France,43008750,1,9400,,TS1 TS2,F5STQ,,0,DMRplus
208204,F1ZCK,Planfoy,RhneAlpes,France,43028750,1,9600,,TS1 TS2,F4EED,,0,DMRplus
208205,F1ZJL,PUY SAINT MARTIN DEP,RhneAlpes,France,43940000,1,7600,,TS1 TS2,F4FAA,,0,DMRplus
208206,F1ZEM,VALENCE,RhneAlpes,France,43315000,1,1600,,TS1 TS2,F4FAA,,0,DMRplus
208207,F1ZDR,SUSVILLE,RhneAlpes,France,43011250,1,9400,,TS1 TS2,F4AII,,0,DMRplus
208208,F1ZDI,Lyon 69,RhneAlpes,France,43935000,1,7600,,TS1 TS2,F1JMN,,0,DMRplus
208209,F1ZJH,Les Andrieux 05,RhneAlpes,France,43935000,1,7600,,TS1 TS2,F1JMN,,0,DMRplus
208218,F1ZFG,Relais du Beaujolais,RhoneAlpes,France,43980000,1,9400,,TS1 TS2,F4HIN,,0,DMRplus
208220,F1ZKM,SAINT BERNARD,RhneAlpes,France,43950000,1,7600,,TS1 TS2,F4HIN,,0,BM
208221,F1ZKZ,RAMASSE,RhneAlpes,France,43920000,1,7600,,,F4HIN,,0,
208226,F1ZEU,St Romain,RhneAlpes,France,43310000,1,1600,,TS1 TS2,F4FAA,,0,DMRplus
208230,F1ZMS,Clermont Ferrand,RhneAlpes,France,43055000,1,9400,,,F4EGZ,,0,
208242,F1ZMV,SaintFront,RhneAlpes,France,14453750,1,0000,,,F4GVA,,0,
208243,F1ZKR,St julien Chapteuil,RhneAlpes,France,43027500,1,9400,,,F4GVA,,0,BrandMeister
208248,F1ZJQ,Chartreuse,RhneAlpes,France,43056250,1,9400,,TS1 TS2,F4CZX,,0,DMRplus
208250,F5ZKE,Ste AnneGervonde,RhoneAlpes,France,43985000,1,9400,,TS1 TS2,F5ANP,,0,DMRplus
208260,F1ZBO,PUGNYCHATENOT,RhoneAlpes,France,43005000,1,1600,,TS1 TS2,F5ANZ,,0,DMRplus
208266,F5ZOA,VICHY,RhneAlpes,France,43038750,7,9400,,TS1 TS2,F5FSD,,0,BM
208302,F1ZIM,L herm,MidiPyrenees,France,14498750,1,0000,,TS1 TS2,F1ZIM,,0,DMRplus
208303,F5ZJP,CARBONNE,MidiPyrenees,France,14503750,2,0000,,TS1 TS2,F5BYL,,0,DMRplus
208304,F1ZHZ,TARASCON SUR ARIEGE,MidiPyrnes,France,43985000,1,9400,,,F1BBG,,0,None
208310,F5ZLH,ALBI,MidiPyrnes,France,43040000,1,9400,,TS1 TS2,F5RSU,,0,DMRplus
208321,F5ZOJ,DEYME,MidiPyrnes,France,43997500,1,9400,,,F5TMJ,,0,
208328,F5ZOV,Tourrenquets,MidiPyrenees,France,43057500,1,9400,,,F5BSF,,0,
208399,F1ZZA,Millau,MidiPyrnes,France,43037500,7,9400,,TS1 TS2,F4CTB,,0,
208401,F1ZGC,Mutzig,Alsace,France,43013750,1,9400,,TS1 TS2,F4AVI,,0,DMRplus
208402,F5ZAV,Bischoffsheim,Alsace,France,43026250,1,9400,,TS1 TS2,F4AVI,,0,DMRplus
208403,F1ZDD,Dangolsheim,Alsace,France,43023750,1,9400,,TS1 TS2,F4AVI,,0,DMRF
208405,F1ZDD,Dangolsheim,Alsace,France,43028750,0,9400,,TS1 TS2,F4AVI,,0,DMRplus
208406,F1ZKT,ENTZHEIM,Alsace,France,43028750,1,9400,,TS1 TS2,F4AVI,,0,DMRplus
208409,F1ZMC,Cosnes et Romain,Alsace,France,43990000,2,9400,,TS1 TS2,F1POQ,,0,DMRplus
208454,F1ZKQ,Villers les Nancy,All Others,France,43950000,1,7600,,TS1 TS2,F4GEN,,0,BM
208467,F5ZEE,Vosges du Nord,Alsace,France,43980000,1,9400,,TS1 TS2,F4FXL,,0,DMRplus
208475,F5ZLX,JN38XV,Alsace,France,43052500,1,9400,,TS1 TS2,F5BLD,,0,DMRplus
208490,F1ZDZ,Haguenau,Alsace,France,43037500,1,9400,,TS1 TS2,F4GDL,,0,DMRplus
208500,F1ZTD,Tours,,France,43037500,1,9400,Master,TS1 TS2,F1HBG,,0,DMRplus
208501,F5ZJH,NANTES,Pays de la Loire,France,43035000,1,9400,,TS1 TS2,F5BCB,,0,DMRplus
208502,F1ZJZ,CHAPELLE RAINSOUIN,Pays de la Loire,France,43026250,1,9400,,TS1 TS2,F4GZR,,0,DMRplus
208503,F5ZLK,Nantes,Pays de la Loire,France,43990000,1,9400,,TS1 TS2,F5ORE,,0,DMRplus
208504,F1ZLV,LE HORPS,Pays de la Loire,France,43042500,1,9400,,,F4GZR,,0,
208505,F1ZMZ,LA COCONNIERE,Pays de la Loire,France,43010000,1,9400,,,F4GZR,,0,
208510,F1ZOQ,LA ROCHE SUR YON,Pays de la Loire,France,43047500,1,9400,,,F4AJE,,0,
208545,F1ZLZ,178 rue du CHESNE RA,Pays de la Loire,France,43317500,1,1600,,,F4HKP,,0,
208563,F1ZMO,RomorantinLanthenay,Pays de la Loire,France,43026250,1,9400,,TS1 TS2,F4UHR,,0,DMRplus
208573,F5ZGG,Le Mans,Pays de la Loire,France,43030000,1,9400,,,F1BJD,,0,
208601,F1ZIZ,LIMOGES,Aquitaine,France,43985000,1,9400,,TS1 TS2,F4BQN,,0,DMRplus
208602,F5ZJC,SaintMartin de Juss,Aquitaine,France,14528750,1,0600,,,F5GKW,,0,
208603,F1ZHA,Limoges,Aquitaine,France,43957500,1,0000,,,F1IGY,,0,
208604,F1ZHP,LIMOGES 87,Aquitaine,France,43940000,1,0000,,,F4BQN,,0,
208606,F5ZNE,LA ROCHELLE,Aquitaine,France,43040000,1,9400,,TS1 TS2,F6BNT,,0,BM
208610,F5ZLD,La Rochelle,Aquitaine,France,43055000,1,9400,,TS1 TS2,F6FOH,,0,DMRplus
208616,F1ZOU,BERNEUIL,Aquitaine,France,43990000,1,9400,,,F5NXG,,0,
208619,F1ZLP,IN94QV,Aquitaine,France,43995000,1,9400,,TS1 TS2,F4HLV,,0,
208633,F1ZLF,IN94qv,Aquitaine,France,43840000,1,7600,,TS1 TS2,F4HLV,,0,BrandMeister
208640,F5ZMN,CARCARES STECROIX,Aquitaine,France,43182500,1,7600,,,F5OPV,,0,
208650,F5ZLD,La Rochelle,Aquitaine,France,43040000,1,9400,,TS1 TS2,F6FOH,,0,DMRplus
208687,F5ZLR,Beaubreuil Limoges,Aquitaine,France,43007500,1,9400,,,F5VMR,,0,BrandMeister
208688,F5ZLW,Peyrat le Chateau,Aquitaine,France,43006250,1,9400,,,F5VMR,,0,
208720,F1ZNP,Nmes,LanguedocRoussillon,France,43935000,1,7600,,,F4HTU,,0,
208721,F1ZOO,Anduze,LanguedocRoussillon,France,43052500,1,9400,,,F4HTU,,0,
208747,F1ZLD,PORT LEUCATE,LanguedocRoussillon,France,43028750,7,9400,,TS1 TS2,F1TUV,,0,BM
208765,F1ZOZ,MALVES EN MINERVOIS,LanguedocRoussillon,France,43942500,1,9400,,,F1EUU,,0,
208766,F5ZJA,Pic Neulos,LanguedocRoussillon,France,43982500,1,9400,,TS1 TS2,F8BSY,,0,BM
208767,F1ZLB,Font Romeu,LanguedocRoussillon,France,43057500,7,9400,,TS1 TS2,F4UEB,,0,BM
208777,F1ZNO,VALLERAUGUE,LanguedocRoussillon,France,43193750,7,7600,,TS1 TS2,F4CNZ,,0,BM
208799,F5ZJT,Perpignan,LanguedocRoussillon,France,43995000,1,9400,,TS1 TS2,F8BSY,,0,BM
208829,F5ZJK,Relais Dstar du Bout,Brittany,France,43175000,1,7600,,TS1 TS2,F8FKD,,0,DMRplus
208849,F1ZJT,Laz,Brittany,France,43950000,1,9400,,TS1 TS2,F1NNI,,0,DMRplus
208850,F5ZKX,BLOSVILLE,Brittany,France,43992500,1,9400,,TS1 TS2,F5LIT,,0,DMRplus
