No.;Channel Type;Channel Alias;Rx Frequency;Tx Frequency;Tx Power;TOT;VOX;VOX Level;Scan Add/Step;Channel Work Alone;Default to Talkaround;Band Width;Dec QT/DQT;Enc QT/DQT;Tx Authority;Relay;Work Mode;Slot;ID Setting;Color Code;Encryption;Encryption Type;Encryption Key;Promiscuous;Tx Authority;Kill Code;WakeUp Code;Contacts;Rx Group Lists;Group Lists 1;Group Lists 2;Group Lists 3;Group Lists 4;Group Lists 5;Group Lists 6;Group Lists 7;Group Lists 8;Group Lists 9;Group Lists 10;Group Lists 11;Group Lists 12;Group Lists 13;Group Lists 14;Group Lists 15;Group Lists 16;Group Lists 17;Group Lists 18;Group Lists 19;Group Lists 20;Group Lists 21;Group Lists 22;Group Lists 23;Group Lists 24;Group Lists 25;Group Lists 26;Group Lists 27;Group Lists 28;Group Lists 29;Group Lists 30;Group Lists 31;Group Lists 32;Group Lists 33
84;Digital CH;CT SEY U Local;442.9;447.9;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;2;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
85;Digital CH;CT SEY U N Eas;442.9;447.9;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
86;Digital CH;CT SEY U NA;442.9;447.9;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
87;Digital CH;CT SEY U NE Wi;442.9;447.9;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;2;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88;Digital CH;CT SEY U Parro;442.9;447.9;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89;Digital CH;CT SEY U TAC31;442.9;447.9;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
90;Digital CH;CT SEY U TAC31;442.9;447.9;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
91;Digital CH;CT SEY U World;442.9;447.9;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
92;Digital CH;CT SEY U WW En;442.9;447.9;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;Digital CH;DMR Simplex 07;446.075;446.075;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;Analog CH;Equinox;145.39;144.79;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
95;Digital CH;MA BOR V Local;145.2;144.6;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;2;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
96;Digital CH;MA BOR V MA SW;145.2;144.6;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;2;KC1HGO;10;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
97;Digital CH;MA BOR V N Eas;145.2;144.6;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;10;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;Digital CH;MA BOR V NA;145.2;144.6;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;10;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
99;Digital CH;MA BOR V NE Wi;145.2;144.6;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;2;KC1HGO;10;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;Digital CH;MA BOR V Parro;145.2;144.6;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;10;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101;Digital CH;MA BOR V Reg N;145.2;144.6;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;2;KC1HGO;10;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102;Digital CH;MA BOR V TAC31;145.2;144.6;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;10;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;Digital CH;MA BOR V TAC31;145.2;144.6;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;10;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104;Digital CH;MA BOR V World;145.2;144.6;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;10;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
105;Digital CH;MA BOR V WW En;145.2;144.6;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;10;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
106;Digital CH;MA BOS U Local;449.175;444.175;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;2;KC1HGO;10;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
107;Digital CH;MA BOS U MA SW;449.175;444.175;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;2;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
108;Digital CH;MA BOS U N Eas;449.175;444.175;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
109;Digital CH;MA BOS U NA;449.175;444.175;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
110;Digital CH;MA BOS U NE Wi;449.175;444.175;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;2;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
111;Digital CH;MA BOS U Parro;449.175;444.175;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
112;Digital CH;MA BOS U Reg N;449.175;444.175;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;2;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
113;Digital CH;MA BOS U TAC31;449.175;444.175;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
114;Digital CH;MA BOS U TAC31;449.175;444.175;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115;Digital CH;MA BOS U World;449.175;444.175;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
116;Digital CH;MA BOS U WW En;449.175;444.175;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
117;Digital CH;MA CHL V Local;145.18;144.58;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;2;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
118;Digital CH;MA CHL V MA SW;145.18;144.58;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;2;KC1HGO;2;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
119;Digital CH;MA CHL V N Eas;145.18;144.58;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;2;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
120;Digital CH;MA CHL V NA;145.18;144.58;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;2;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
121;Digital CH;MA CHL V NE Wi;145.18;144.58;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;2;KC1HGO;2;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
122;Digital CH;MA CHL V Parro;145.18;144.58;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;2;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
123;Digital CH;MA CHL V Reg N;145.18;144.58;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;2;KC1HGO;2;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
124;Digital CH;MA CHL V TAC31;145.18;144.58;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;2;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
125;Digital CH;MA CHL V TAC31;145.18;144.58;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;2;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
126;Digital CH;MA CHL V World;145.18;144.58;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;2;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
127;Digital CH;MA CHL V WW En;145.18;144.58;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;2;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
128;Digital CH;MA DUK V Local;145.18;144.58;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;2;KC1HGO;2;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
129;Digital CH;MA DUK V MA SW;145.18;144.58;High;Endless;No;1;Yes;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;2;KC1HGO;10;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
130;Digital CH;MA DUK V N Eas;145.18;144.58;High;Endless;No;1;Yes;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;10;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
131;Digital CH;MA DUK V NA;145.18;144.58;High;Endless;No;1;Yes;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;10;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
132;Digital CH;MA DUK V NE Wi;145.18;144.58;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;2;KC1HGO;10;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
133;Digital CH;MA DUK V Parro;145.18;144.58;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;10;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
134;Digital CH;MA DUK V Reg N;145.18;144.58;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;2;KC1HGO;10;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
135;Digital CH;MA DUK V TAC31;145.18;144.58;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;10;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
136;Digital CH;MA DUK V TAC31;145.18;144.58;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;10;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
137;Digital CH;MA DUK V World;145.18;144.58;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;10;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138;Digital CH;MA DUK V WW En;145.18;144.58;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;10;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
139;Digital CH;MA EAS V Local;145.36;144.76;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;2;KC1HGO;10;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140;Digital CH;MA EAS V MA SW;145.36;144.76;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;2;KC1HGO;10;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
141;Digital CH;MA EAS V N Eas;145.36;144.76;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;10;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
142;Digital CH;MA EAS V NA;145.36;144.76;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;10;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
143;Digital CH;MA EAS V NE Wi;145.36;144.76;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;2;KC1HGO;10;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
144;Digital CH;MA EAS V Parro;145.36;144.76;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;10;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
145;Digital CH;MA EAS V Reg N;145.36;144.76;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;2;KC1HGO;10;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
146;Digital CH;MA EAS V TAC31;145.36;144.76;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;10;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
147;Digital CH;MA EAS V TAC31;145.36;144.76;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;10;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
148;Digital CH;MA EAS V World;145.36;144.76;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;10;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
149;Digital CH;MA EAS V WW En;145.36;144.76;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;10;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
150;Digital CH;MA MAL V Local;146.43;144.93;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;2;KC1HGO;10;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
151;Digital CH;MA MAL V MA SW;146.43;144.93;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;2;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
152;Digital CH;MA MAL V N Eas;146.43;144.93;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
153;Digital CH;MA MAL V NA;146.43;144.93;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
154;Digital CH;MA MAL V NE Wi;146.43;144.93;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;2;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
155;Digital CH;MA MAL V Parro;146.43;144.93;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156;Digital CH;MA MAL V Reg N;146.43;144.93;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;2;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
157;Digital CH;MA MAL V TAC31;146.43;144.93;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
158;Digital CH;MA MAL V TAC31;146.43;144.93;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
159;Digital CH;MA MAL V World;146.43;144.93;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
160;Digital CH;MA MAL V WW En;146.43;144.93;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
161;Digital CH;MA MAR V Local;145.37;144.77;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;2;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
162;Digital CH;MA MAR V MA SW;145.37;144.77;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;2;KC1HGO;0;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
163;Digital CH;MA MAR V N Eas;145.37;144.77;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;0;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
164;Digital CH;MA MAR V NA;145.37;144.77;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;0;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
165;Digital CH;MA MAR V NE Wi;145.37;144.77;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;2;KC1HGO;0;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
166;Digital CH;MA MAR V Parro;145.37;144.77;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;0;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
167;Digital CH;MA MAR V Reg N;145.37;144.77;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;2;KC1HGO;0;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168;Digital CH;MA MAR V TAC31;145.37;144.77;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;0;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
169;Digital CH;MA MAR V TAC31;145.37;144.77;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;0;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
170;Digital CH;MA MAR V World;145.37;144.77;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;0;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
171;Digital CH;MA MAR V WW En;145.37;144.77;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;0;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
172;Digital CH;MA NHA U Local;449.525;444.525;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;2;KC1HGO;0;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
173;Digital CH;MA NHA U MA SW;449.525;444.525;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;2;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174;Digital CH;MA NHA U N Eas;449.525;444.525;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
